gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Rplp2,9.82929899741461e-292,-1.32500003122288,0.644,0.921,3.05239051065713e-287
Trps1,1.8140985380981e-291,1.98481832470097,0.772,0.508,5.63350160020983e-287
Rcn2,2.27168895591951e-291,1.78569730434067,0.825,0.62,7.05450288371245e-287
Nmral1,7.56499546659008e-291,-3.88225615823806,0.036,0.478,2.34923369219488e-286
S1pr5,2.18362221940667e-290,-5.84049512311937,0.007,0.421,6.78102044014548e-286
Ncan,2.28730553248527e-290,2.61808917971309,0.634,0.2,7.10299860057977e-286
Gm13889,6.18633876703246e-290,-2.88212597040958,0.149,0.657,1.92110564071426e-285
Mbp,6.35138207233807e-290,-4.83454557052955,0.415,0.748,1.97235818874386e-285
Prkcz,6.70624710215848e-290,-3.13826663184908,0.09,0.544,2.08255797510429e-285
Fam20a,8.1507861162095e-290,2.74481401181257,0.578,0.124,2.5311451205277e-285
Pex5l,1.88895209080373e-289,-4.10207206509203,0.066,0.514,5.86595182278191e-285
Eif1,2.01002481582896e-289,-0.764966560997459,0.955,0.989,6.24193106307524e-285
Ttyh3,2.66901350411488e-289,2.42874639123642,0.665,0.245,8.28835453567836e-285
Adap1,3.6332209073036e-289,-4.5847152572737,0.017,0.441,1.12826042055406e-284
Itgb4,4.43384344611067e-289,-5.06905725892481,0.01,0.427,1.37688574375521e-284
Luzp2,1.5364725301849e-288,1.66172547854444,0.863,0.599,4.7713617952362e-284
Selenof,3.46704073997058e-288,-1.11928990862162,0.786,0.957,1.07665483139046e-283
Myo10,5.14679160338662e-288,2.28718997679296,0.653,0.194,1.59828466451568e-283
Qpct,5.35952340336855e-288,-4.51725837921098,0.014,0.436,1.66434639768207e-283
Rps19,1.34666941276288e-287,-1.5486340765578,0.597,0.926,4.18194719439383e-283
Fis1,1.89864823817427e-287,-1.5677090688738,0.441,0.817,5.89606223882637e-283
Calm1,3.27796137091618e-287,-1.07414164153414,0.841,0.954,1.01793812412431e-282
Opalin,8.39217046514744e-287,-5.26342492640677,0.087,0.516,2.60610461624688e-282
Rps7,9.25966503676473e-287,-1.32198413236362,0.677,0.919,2.87549638051692e-282
Cd38,1.78981687977728e-286,3.56552724171822,0.508,0.083,5.55809733846035e-282
Rps23,2.34919456367402e-286,-1.25393265340543,0.733,0.937,7.29518879803329e-282
Lamp1,6.99175517585623e-286,-1.02518626057391,0.944,0.972,2.17121965231039e-281
Cdc42,1.51493042598405e-284,-1.08082651041481,0.678,0.934,4.70446494485086e-280
Tmcc2,1.83731526783443e-284,-3.10692393881362,0.046,0.5,5.70559883273305e-280
Shtn1,1.90958038799645e-284,-5.43956434143611,0.009,0.418,5.93001093688419e-280
Faim2,3.1347617456739e-284,-3.9493606718862,0.033,0.465,9.73468912501573e-280
Sema4d,1.50364401439389e-283,-3.26868756176954,0.116,0.549,4.66941612229878e-279
Slc7a11,2.04028808909768e-283,1.09328625074339,0.798,0.276,6.33591063188393e-279
Chd9,3.2795150687632e-283,1.91415717022754,0.786,0.527,1.01842060945372e-278
Apbb1,7.52746174052239e-282,-2.60914061697363,0.131,0.594,2.33757796890182e-277
Pbx1,1.04834530602264e-281,1.83476508153533,0.794,0.482,3.25553151332271e-277
Jund,1.30354685885789e-281,-1.68301167202002,0.549,0.849,4.0480344154973e-277
Qdpr,4.1388821265474e-280,-4.07161859862042,0.252,0.663,1.28528845557803e-275
Nkain2,6.93738536385385e-280,-4.80828546949372,0.011,0.419,2.15433565089117e-275
Prox1,9.94411467276977e-280,-3.85206333737373,0.033,0.462,3.08804537048192e-275
Pfkp,1.68852723036745e-279,3.01300763832994,0.582,0.158,5.24355246118307e-275
Ctsk,1.79347187555817e-279,-4.99561228686917,0.01,0.418,5.56944756235835e-275
Larp6,3.07090271259162e-279,-4.19705347066405,0.015,0.429,9.53638128368202e-275
Degs1,1.65152756102104e-278,-1.64658199540519,0.491,0.814,5.12865368799475e-274
Rps26,3.00019110414425e-278,-1.45844534202424,0.588,0.905,9.31679345480957e-274
Rpl5,3.04867899467087e-278,-1.43136345270752,0.53,0.885,9.46736775005093e-274
Ybx1,6.23618309921391e-278,-1.48904621787331,0.558,0.884,1.93658429962989e-273
Ap2a1,3.66729655235493e-277,-2.44670624475984,0.24,0.658,1.1388422713683e-272
Pcbp4,6.72585525193003e-277,-2.22182918522004,0.25,0.671,2.08864708993435e-272
Arhgef2,1.19347988457685e-276,-2.3032305753621,0.112,0.601,3.70623243356494e-272
Eps8,1.97055089003805e-276,2.16737609738367,0.649,0.202,6.11934873392416e-272
Rpl29,2.76377510560439e-276,-1.37316525250806,0.56,0.896,8.58262721294386e-272
Desi1,4.75835536503377e-276,-3.41519540770111,0.203,0.621,1.47765967505759e-271
Tmem132b,8.85559810312092e-276,-5.1942932168205,0.011,0.413,2.75001743494317e-271
D16Ertd472e,2.0322911741074e-275,-3.33791518298344,0.037,0.471,6.31107701207313e-271
Tmod1,5.52005272204091e-275,-4.12479609142087,0.037,0.454,1.71419717230259e-270
Map1a,6.55140357340103e-275,-2.76083379732764,0.223,0.63,2.03447286568396e-270
Lamc1,2.0297751692679e-273,-3.96375773256506,0.074,0.528,6.30326381064453e-269
Thra,2.09773090531169e-272,-1.57019054502074,0.484,0.831,6.51429355335493e-268
Tmbim6,4.91447094167611e-272,-1.02665166278034,0.76,0.924,1.5261398062281e-267
Frmd5,6.13623394416854e-272,-4.77350428342957,0.008,0.405,1.9055460890221e-267
Mal,1.26736764990527e-271,-5.67370394739571,0.468,0.787,3.93568350001582e-267
Pmm1,1.53738459368591e-271,1.45168722228494,0.858,0.7,4.77419411723222e-267
Mgat4c,7.29755623894664e-271,4.17576328573209,0.44,0.044,2.26618311444249e-266
Per3,2.32407375931706e-270,1.95207032580248,0.733,0.355,7.21717865218318e-266
Plxnb3,1.98698936879787e-269,-3.81860998235132,0.023,0.437,6.1703967858649e-265
Set,6.60243037456216e-269,-1.49295723676074,0.4,0.824,2.05031872851653e-264
Fxyd1,6.55183667472235e-268,1.19314096894672,0.841,0.332,2.03460736096828e-263
Ano4,1.08440107596157e-267,-4.51728584486426,0.013,0.41,3.36749910129106e-263
Agl,2.18751772262335e-267,2.49409552948113,0.65,0.283,6.79311753583454e-263
Glod4,2.48313906846556e-267,-2.17580755858944,0.16,0.634,7.71114006321295e-263
Selenom,4.76773922510291e-267,-1.68223422271846,0.332,0.812,1.48057373896346e-262
Ninj2,7.78887922577767e-267,-4.40200985924054,0.016,0.416,2.418758554773e-262
Myo1d,2.71217596550359e-266,-4.47635800602226,0.011,0.404,8.42239124327486e-262
Smco3,6.91060285503501e-266,-5.12064867718858,0.008,0.396,2.14601861060257e-261
Slc6a9,8.28798352305651e-266,2.31245322444424,0.735,0.498,2.57375040324997e-261
Endod1,2.06990579675563e-265,-2.61872809646526,0.141,0.579,6.42788546124494e-261
Nacad,2.24397390530726e-265,-4.74519591047182,0.008,0.398,6.96843656554115e-261
Slc20a1,4.23948668385473e-265,3.10633123481674,0.562,0.17,1.31653019480425e-260
Tubb2b,5.89032927013755e-265,0.751808465996153,0.807,0.35,1.82918285154851e-260
Pfn1,6.35547616202443e-265,-1.25563473881549,0.558,0.89,1.97362956735507e-260
Bmpr1b,8.15051502036853e-265,4.12573023035746,0.431,0.042,2.53106093442524e-260
Dbndd2,1.57802608476911e-264,-2.42662213188155,0.122,0.587,4.90040220364199e-260
Mtss1l,1.69063267575958e-264,2.20584557430166,0.683,0.305,5.2500907113038e-260
Tgfa,1.11311110761394e-263,-3.14436038926766,0.036,0.459,3.45665523358433e-259
Rffl,1.97365251107354e-263,-3.39194040205619,0.031,0.447,6.12898050788778e-259
Sirt2,2.8265759523002e-263,-2.56848252256629,0.53,0.806,8.77764896227303e-259
Zfp365,3.43848016298851e-263,-3.76002584590911,0.031,0.442,1.06778562981445e-258
Adcyap1r1,4.00512060573446e-263,2.62561720555508,0.573,0.154,1.24375015290478e-258
Poc1a,3.27096416086915e-262,-4.61075874881403,0.014,0.405,1.01576521051631e-257
Nipsnap3b,3.62897742461065e-262,-2.4696229246472,0.07,0.526,1.12694264943859e-257
Kcnk13,4.8764818697942e-262,-5.06624973210094,0.006,0.388,1.51434267984589e-257
Sulf2,3.37537085178636e-261,-3.22997755039988,0.041,0.463,1.04818766431373e-256
Kazn,6.47553250359149e-261,-2.43099762110403,0.094,0.554,2.0109118636653e-256
Papss1,7.89215668008628e-261,-1.56106238592798,0.345,0.771,2.45083033543399e-256
Ptgds,1.351340336994e-260,-5.41709834960926,0.403,0.781,4.19645228250116e-256
Dmd,1.94714794686957e-260,1.23831023459046,0.835,0.398,6.04667323420876e-256
Rpl36,2.4517344217561e-260,-1.14118922829902,0.717,0.932,7.6136160733214e-256
Oaz1,2.82686978778348e-260,-0.836716444169221,0.854,0.964,8.77856143898283e-256
Rpl15,3.06713109100839e-260,-1.13376104570904,0.722,0.933,9.52466889001746e-256
Ppp2r2c,5.72793325394318e-260,-3.34072436293904,0.04,0.456,1.77875239267952e-255
Txndc17,1.47807777072016e-259,-1.64945460516746,0.263,0.75,4.59002270919439e-255
Hmox2,3.31391960903245e-259,-2.03781857117748,0.195,0.658,1.02910459538894e-254
Rps11,1.28554022589727e-258,-1.31671792415457,0.698,0.938,3.99211661750138e-254
Arsg,3.66222573918105e-258,-3.90116833963227,0.024,0.422,1.13726758104528e-253
E130308A19Rik,5.32018281922907e-258,-2.69502656436135,0.058,0.499,1.65212957268339e-253
Vldlr,1.40352404760387e-257,-2.45728487964076,0.114,0.56,4.35850357742905e-253
Mast3,1.56051732234871e-257,-3.008048542205,0.055,0.48,4.84603049282168e-253
1810037I17Rik,3.30339712036819e-257,-1.22710601956565,0.581,0.857,1.02583694175914e-252
Kmt5a,6.59610854966027e-257,-2.17155690721981,0.163,0.62,2.0483555490115e-252
St6galnac3,7.22050463135383e-256,-4.13436955546072,0.012,0.395,2.24225550822062e-251
Aspa,3.79265510097285e-255,-3.00137852433953,0.223,0.598,1.17777111505611e-250
Adk,7.14633872582703e-255,1.55023253877061,0.81,0.637,2.21922402791832e-250
Leprot,1.50945939012683e-254,-2.02067727756983,0.139,0.632,4.68747519009985e-250
Dpysl2,1.72304760442544e-254,-1.73301017780634,0.58,0.822,5.35075203078275e-250
Tmem258,7.56672652099388e-254,-1.57578818529144,0.319,0.77,2.34977125382944e-249
Eml1,1.27008908971726e-253,-3.23144245443917,0.04,0.449,3.94413465920799e-249
Agap1,1.30410984475218e-253,-2.13724811226444,0.116,0.591,4.04978271189343e-249
Gapdh,1.48508008054156e-253,0.859543509735197,0.975,0.928,4.61176768211375e-249
Hcn2,1.99368738498591e-253,-4.61038179231811,0.065,0.471,6.19119680533526e-249
Retreg1,2.04338672785537e-253,-2.04055991374831,0.215,0.647,6.34553314468205e-249
Zdhhc9,4.25161387703099e-253,-3.00808387926572,0.057,0.476,1.3202961733732e-248
Pdlim4,7.65545575458347e-253,2.9034472723362,0.524,0.123,2.37732523002835e-248
Cntfr,1.57623253941282e-252,1.78656325013712,0.769,0.51,4.89483252789256e-248
Cd59a,4.24098403912517e-252,-4.10008441103922,0.024,0.412,1.31699518350993e-247
Rap1gds1,7.59628419950316e-252,-2.22278474878877,0.119,0.582,2.35895009531371e-247
Gstm7,1.68940533683359e-251,-2.87175049550453,0.056,0.479,5.24627933300303e-247
Fam174a,1.75972366186471e-251,-1.67265237095499,0.248,0.734,5.46464585955466e-247
Timp2,2.18382357048996e-251,-1.99899210226239,0.177,0.648,6.78164571579953e-247
Otud7b,5.21045009959597e-251,-2.18885349266914,0.154,0.604,1.61805317392853e-246
Slc25a5,1.20261031218403e-250,1.140589814742,0.905,0.835,3.73458606345628e-246
Rps13,1.41426546397734e-250,-1.1421848941064,0.746,0.941,4.39185997183523e-246
Rpl21,2.38849847052055e-250,-1.03277161482132,0.815,0.965,7.41724315035451e-246
Rcan2,2.71066152898177e-250,-3.23740455030792,0.046,0.452,8.41768831209999e-246
Gm2a,1.04248257704285e-249,1.99068490465389,0.731,0.484,3.23732539474887e-245
Igfbp2,1.22054870108262e-249,1.17499321047225,0.582,0.151,3.79029193634196e-245
Rack1,1.8070692853837e-249,-1.42924130603365,0.476,0.882,5.61167295883053e-245
Cfl2,3.43206428023749e-249,-1.63235470971818,0.383,0.754,1.06579324158495e-244
Gstp1,4.82095950063573e-249,-3.21044004390594,0.039,0.443,1.49710076332742e-244
Tmem50a,6.02508452568184e-249,-1.22531498865941,0.486,0.87,1.87102974860524e-244
Abcg1,8.82127469119526e-249,-4.71028736607677,0.008,0.376,2.73935864260378e-244
Tmem123,1.05058796368051e-248,-2.94432203819705,0.046,0.461,3.26249586241344e-244
Stard3nl,2.11591453220362e-248,-1.83394521238781,0.173,0.668,6.57076098830513e-244
Ddo,2.23227277968342e-248,3.7535338598401,0.431,0.054,6.93209989002891e-244
Caskin1,3.29925185036847e-248,3.01431501679702,0.541,0.16,1.02454966961342e-243
Dbp,3.86882345117934e-248,1.74329811040001,0.752,0.428,1.20142443452923e-243
Mobp,9.89138442821487e-248,-5.11406812459461,0.234,0.603,3.07167052033785e-243
Nfe2l3,1.01298670498245e-247,-4.53574591975279,0.009,0.378,3.1457289136525e-243
Mertk,1.08719043403411e-247,2.71086985207413,0.526,0.119,3.37616117384952e-243
Rps17,2.00225809769214e-247,-1.22153739441943,0.55,0.88,6.21781229657318e-243
Ddah1,3.55974428675885e-247,2.63206262881964,0.539,0.136,1.10544299081009e-242
Tnni1,4.03942118132367e-247,-5.01081920599988,0.01,0.378,1.25440185364825e-242
Sh3d19,2.30883545027202e-246,-3.27051739306965,0.025,0.416,7.16985760727474e-242
Mras,2.91961743846667e-246,2.80226689875379,0.56,0.179,9.06657999341441e-242
Map1lc3a,4.13201255253573e-246,-1.50000989830078,0.39,0.817,1.28315517806445e-241
Gng11,8.88740563665359e-246,-2.33639551060326,0.411,0.756,2.75989494640641e-241
Klhl4,9.51946321376052e-246,-4.91254031406848,0.009,0.374,2.95617410640119e-241
Pou3f1,1.05764780509653e-245,-4.03704118023594,0.025,0.408,3.28441949394677e-241
Chmp5,1.22142724943436e-244,-1.53079327029497,0.262,0.754,3.79302018039345e-240
Coro1c,1.51703978286356e-244,-3.55720613825711,0.019,0.4,4.71101534170449e-240
Pnp,2.17555811971243e-244,2.337937516087,0.648,0.301,6.75597818495498e-240
Sbds,2.18449079864384e-244,-1.7040560721281,0.204,0.692,6.78371772610858e-240
Tmem98,2.77786972318836e-244,-2.86182352416834,0.047,0.458,8.62639663838914e-240
Matn4,2.07130885493296e-243,-4.02784814840332,0.067,0.477,6.43224251810881e-239
Arl2,2.32890641966208e-243,-1.96654475728844,0.225,0.651,7.23218599561861e-239
Erbin,4.0026364739953e-243,-2.16712348271722,0.176,0.621,1.2429787306345e-238
Mtch1,5.43655828786298e-243,-1.39603335830447,0.404,0.833,1.68826881071297e-238
Map7,1.70559545318331e-242,-2.87560213475787,0.122,0.521,5.29655612031544e-238
Fndc5,6.37178430238787e-242,2.51982670212792,0.559,0.158,1.97869389726353e-237
Carhsp1,8.38676388319523e-242,-2.28624689829805,0.144,0.571,2.60442565628745e-237
Plekhb1,1.06758356048456e-241,-2.22762495892772,0.228,0.626,3.31527398872874e-237
Ostf1,2.19086421201079e-241,-2.14569992409729,0.111,0.581,6.8035097239783e-237
Galnt6,4.05179378366777e-241,-5.10722562423686,0.008,0.366,1.25824404158019e-236
Gsdme,9.88710228844757e-241,2.20658881503811,0.619,0.218,3.07034074465451e-236
Rtkn,1.20857056248625e-240,-2.25202484988372,0.139,0.576,3.7530950247448e-236
Enoph1,1.74630550695129e-240,-2.38020674730494,0.087,0.52,5.42297712128655e-236
9530059O14Rik,1.96465386774678e-240,-6.43944745000238,0.006,0.36,6.10103612090085e-236
Nenf,2.77797553430059e-240,-1.57019160400676,0.286,0.794,8.62672522421704e-236
Serf2,4.9339370829038e-240,-0.864037994452432,0.799,0.937,1.53218482172495e-235
Cdk18,2.17122420775864e-239,-5.40349924018657,0.005,0.357,6.74251965477369e-235
Ick,3.67343375764707e-239,-2.29168840169494,0.093,0.533,1.14074811909972e-234
Rab33a,5.64977479546482e-239,-4.23882186613234,0.03,0.405,1.75448106498364e-234
Morf4l1,8.11140348847066e-239,-0.907467041802308,0.74,0.941,2.51891523930968e-234
Ankrd44,1.0253280608736e-238,-3.90627255351263,0.02,0.393,3.18405376023686e-234
Tprkb,5.88710209221921e-238,2.18530392574347,0.72,0.521,1.82818068371775e-233
Emc10,9.18189805624651e-238,-1.2459477413678,0.554,0.85,2.85134662238679e-233
Strn,2.40047424628575e-237,-2.1275932037365,0.147,0.591,7.45443272441576e-233
Myo6,2.92621554853873e-237,1.24614976623171,0.864,0.674,9.08706976443217e-233
Sbf1,4.11885556259039e-237,-2.51157412884794,0.142,0.554,1.27906940640682e-232
Mtmr2,8.23808951129338e-237,-2.42510653899148,0.078,0.507,2.55825631683705e-232
Rpl22,5.15603768182297e-236,-1.40915136223126,0.485,0.874,1.60115594171331e-231
Prr18,1.74054283585511e-235,-3.09996150901306,0.065,0.458,5.40508172246446e-231
Fam222a,1.9307877169099e-235,-4.02022717551736,0.011,0.37,5.99586817609201e-231
Rgs20,2.26748429008195e-235,3.75141865301054,0.414,0.051,7.0414457144205e-231
Lrrc8d,4.98344913916808e-235,-2.58623821378573,0.043,0.445,1.54756029567726e-230
Pygm,6.44454715812695e-235,2.69123048401338,0.524,0.132,2.00128967448474e-230
Adi1,2.4997803361466e-234,-2.72460104321899,0.052,0.456,7.76281785586965e-230
Mbnl2,2.55881717841855e-234,-1.45237057166633,0.527,0.821,7.94615086586098e-230
Chpt1,6.98020129406834e-234,1.48681123020162,0.812,0.674,2.16763170985998e-229
Bcl2,7.26556559924814e-234,2.06487673419709,0.634,0.226,2.25624874119052e-229
Ell2,8.35119168391412e-234,-3.16375407444543,0.025,0.401,2.59337906552269e-229
Pls1,1.31076499660694e-233,-4.51201721319328,0.012,0.366,4.07044962046319e-229
Rapgef5,1.59954246843008e-233,-5.54097682252691,0.006,0.352,4.96721918146277e-229
Cacnb4,2.58199082390213e-233,-3.31793489701031,0.034,0.415,8.01811430454566e-229
Rpl18,2.68825824162821e-233,-0.966021634249423,0.821,0.956,8.34811714355224e-229
Btf3,3.00339463173435e-233,-0.957561154116379,0.702,0.921,9.32674168938784e-229
Gas1,4.48843339648204e-233,2.40761003836765,0.524,0.137,1.39383810694353e-228
Snx15,4.79750538574835e-233,-2.22899923191145,0.134,0.567,1.48981732249029e-228
Ank2,5.35911015391248e-233,1.02646184467106,0.949,0.734,1.66421806719598e-228
Ggct,6.6009048212607e-233,-2.83474290130589,0.036,0.426,2.0498449831943e-228
Dync1h1,6.89063338105164e-233,-1.66020616201517,0.264,0.705,2.13981729015178e-228
Tubb5,1.24061055361962e-232,-2.21136037755007,0.267,0.744,3.85259201321037e-228
Afap1l1,1.57128942187425e-232,-4.59237568402303,0.009,0.359,4.87948217068828e-228
Pdxk,2.00055040187325e-232,-2.49303390659756,0.084,0.506,6.2125092179772e-228
Paqr8,3.46387827604426e-232,2.22064062751155,0.679,0.418,1.07567275984278e-227
Sall2,5.15496044971153e-232,2.73742736756079,0.546,0.178,1.60082141805342e-227
Ccdc141,7.1682518375219e-232,1.63757901011533,0.627,0.192,2.22602892562405e-227
Fmn2,7.80235609367911e-232,3.19331928485305,0.492,0.127,2.42294366133111e-227
Enpp6,1.46227268011006e-231,-5.48415890219533,0.026,0.387,4.54094158081378e-227
Micall1,3.40356542902317e-231,-2.30773143698323,0.179,0.589,1.05694320832886e-226
Spns2,3.01750681834113e-230,-4.61883276788135,0.006,0.351,9.37056567367656e-226
Pde8a,4.41177273758239e-230,-2.61258165291979,0.074,0.479,1.37003190592884e-225
Abcd2,7.40915853845394e-230,3.19648735188378,0.441,0.075,2.30084009253149e-225
Polr3e,8.90542547478153e-230,-2.53018569087286,0.073,0.489,2.76549082693865e-225
Gabarapl2,9.60583786111753e-230,-1.19772732860211,0.544,0.845,2.98299688939144e-225
Gnb1,1.62719672208592e-229,-1.22497604531832,0.486,0.865,5.05309670076561e-225
Spg20,1.87469818522038e-229,-2.05816904276354,0.117,0.562,5.82168774438336e-225
Cdr2l,3.44847840463373e-229,-2.98551407033574,0.032,0.411,1.07089048377496e-224
Rab7b,5.46682431950597e-229,-3.93560268508436,0.019,0.377,1.69766762417938e-224
Dact3,7.14371135276826e-229,-2.07841140352636,0.099,0.536,2.21840812348866e-224
Zfp36l2,1.14988064065281e-228,1.7101502246109,0.74,0.406,3.57083934148323e-224
Sema5a,1.48985388885982e-228,-5.45763510842337,0.011,0.356,4.6265922664653e-224
Ptpre,2.85065153263184e-228,-5.41917618403279,0.009,0.353,8.8524132694349e-224
Ctnnbip1,3.21622668720257e-228,-1.57540171234238,0.226,0.703,9.98767035443885e-224
Fam57a,3.82554355786106e-228,-3.25521936447087,0.022,0.386,1.18798429645817e-223
Mro,6.05357668013943e-228,3.15756070662562,0.471,0.105,1.8798777022505e-223
Lix1,6.56832347475924e-228,2.92353991307104,0.49,0.116,2.03972717185174e-223
Hes5,8.57961584113589e-228,1.57442051462681,0.704,0.273,2.66431390330634e-223
Pygb,1.05976161827332e-227,2.31136862826235,0.602,0.242,3.29098372938597e-223
Dusp7,3.16043490109954e-227,-2.03837894322139,0.094,0.53,9.8144145418745e-223
Kctd4,3.52305795003193e-227,-2.71142595745641,0.043,0.43,1.09405041580291e-222
Gpx1,3.8061498756718e-227,-2.2538426764642,0.101,0.537,1.18196178239112e-222
Cpd,1.67404383784454e-226,-2.10707447361746,0.132,0.572,5.19857573404242e-222
Hhip,2.16514124732248e-226,-2.76802964431479,0.067,0.459,6.72362962943523e-222
Opcml,4.67478460443967e-226,-5.14953815512289,0.016,0.366,1.4517076110627e-221
Zfp704,9.19083951443639e-226,-2.17266783650312,0.067,0.483,2.85412330281308e-221
Rftn1,1.39281099475523e-225,-5.24696277796354,0.007,0.345,4.32523526311289e-221
Phlda3,1.95742967943686e-225,-2.62633282693054,0.195,0.562,6.07860212652321e-221
Serinc3,2.00219393685686e-225,-1.66984704673607,0.481,0.883,6.21761305151528e-221
Fcor,4.36229614272068e-225,-3.86885577846041,0.013,0.362,1.35466744416048e-220
Id3,1.0787424965906e-224,1.5959020438793,0.826,0.525,3.34992694891246e-220
Dnajb2,1.59907003833588e-224,-2.26668034753851,0.196,0.59,4.96575209704823e-220
Eef1b2,1.75850334187687e-224,-1.27540536537923,0.496,0.852,5.46085627786443e-220
Tma7,2.47348433768089e-224,-1.2756431294741,0.426,0.826,7.68115826223424e-220
Rala,2.50872258004886e-224,-1.61469671462634,0.194,0.662,7.79058710008373e-220
Cyp2d22,2.61290704247137e-224,2.03079637913396,0.616,0.224,8.1141215296906e-220
Gm45768,7.44878466708971e-224,-6.00603257855994,0.003,0.334,2.31314559051804e-219
Capns1,8.16408889530656e-224,-1.37476460185813,0.361,0.799,2.5352761655485e-219
Tppp3,1.69010958523174e-223,-3.09209117966376,0.064,0.449,5.24846630597863e-219
Tmem44,1.69468528927805e-223,3.18374575478574,0.439,0.077,5.26267569732406e-219
Fign,2.12488446995313e-223,-4.1001300829538,0.012,0.356,6.59861623299244e-219
Gria1,2.3105994668972e-223,3.13544243012977,0.433,0.072,7.17533558450256e-219
Timp3,6.59817467629514e-223,0.880558057005816,0.867,0.446,2.04899716397669e-218
Ccp110,1.16098239518884e-222,-2.82249564520589,0.142,0.519,3.60531473001942e-218
Plpp2,1.3688256565155e-222,-5.1095798262932,0.007,0.342,4.25075119374325e-218
Rcbtb1,2.11628064286916e-222,-2.17232692026193,0.094,0.513,6.57189790836589e-218
March8,2.23308325217014e-222,-2.06023450817253,0.101,0.535,6.93461673128916e-218
Tm7sf3,5.59914352563248e-222,-1.6238264187458,0.267,0.707,1.73875803044991e-217
Cd200,6.22134138378134e-222,-5.50745269856533,0.008,0.342,1.93197535331946e-217
Hsbp1,9.07683633724227e-222,-1.17452084039336,0.508,0.833,2.81872075616722e-217
Trib2,2.42399086444998e-221,1.85960658517849,0.644,0.255,7.52746123046296e-217
Prickle1,3.12263453643469e-221,-3.84935285297646,0.021,0.373,9.69702928944428e-217
Sorcs1,8.95958064426278e-221,-4.05011058792217,0.012,0.353,2.78230817326936e-216
Fzd2,4.65234364356678e-220,2.1354300343457,0.589,0.202,1.44473879507323e-215
Ephb1,5.62962617374658e-220,-2.63820002099633,0.07,0.462,1.74822411199526e-215
Tmem176b,9.55567851504135e-220,1.32552777914629,0.788,0.37,2.96742040606094e-215
Cltb,1.43274705546754e-219,-1.57663455383799,0.201,0.679,4.4492527060489e-215
Adam9,1.71780505919885e-219,-2.29467667948467,0.055,0.452,5.33447183083612e-215
Ywhae,2.31102788037483e-219,-0.919562135718405,0.775,0.91,7.17666597971601e-215
Crtac1,6.55495429958381e-219,-5.68328384872273,0.005,0.331,2.03557550819276e-214
Tuba1b,8.57104488255214e-219,-1.58008608599066,0.299,0.777,2.66165227782774e-214
Rab34,2.26684065439955e-218,1.74164173965019,0.729,0.439,7.03944696817237e-214
Dnajc6,6.75575354007272e-218,-4.03831891051099,0.012,0.349,2.09793170433418e-213
Gdpd2,1.26919154723705e-217,3.47671475661538,0.418,0.07,3.94134743078994e-213
Phc2,2.07820661012885e-217,-1.71822397225843,0.184,0.657,6.45366280709413e-213
Pax6,2.40256673806379e-217,3.25249751232345,0.405,0.056,7.4609307483833e-213
Clip3,2.61159192223395e-217,-1.88659994690833,0.227,0.63,8.11003755530532e-213
Epn2,2.84743263999245e-217,-1.44911789387256,0.326,0.752,8.84241732023256e-213
Man1a,4.57346846607806e-217,-3.31923737664231,0.032,0.39,1.42024489745588e-212
Prpf4b,9.92745187167201e-217,1.05745235540361,0.911,0.857,3.08287090422903e-212
Siva1,1.15868273804372e-216,-2.16205874725424,0.073,0.484,3.59817337472097e-212
